VarName,TimeString,VarValue,Validity,Time_ms
coated surface,10/02/2021 23:58,11.4,1,42397781256
coated surface,10/02/2021 23:59,11.4,1,42397781256
coated surface,13/02/2021 23:59,61.4,1,42397781256
coated surface,15/02/2021 23:59,81.4,1,42397781256
coated surface,23/02/2021 23:59,7.4,1,42397781256
coated surface,03/03/2021 23:59,71.4,1,42397781256
coated surface,04/03/2021 23:59,70.4,1,42397785447
coated surface,05/03/2021 23:59,10.4,1,42397785447
coated surface,06/03/2021 23:59,80.4,1,42397785447
coated surface,07/03/2021 23:59,17.4,1,42397785447
coated surface,08/03/2021 23:59,10.4,1,42397785447
coated surface,09/03/2021 12:59,90,1,42397785447
coated surface,09/03/2021 13:59,31.4,1,42397781256
coated surface,09/03/2021 23:59,81.4,1,42397781256
coated surface,10/03/2021 23:59,90.4,1,42397785447
coated surface,11/03/2021 23:59,59,1,42397785447
coated surface,12/03/2021 23:59,10.4,1,42397785447
coated surface,13/03/2021 23:59,10.4,1,42397785447
coated surface,14/03/2021 23:59,10.4,1,42397785447
coated surface,15/03/2021 23:59,10.4,1,42397785447
coated surface,16/03/2021 23:59,10.4,1,42397785447
coated surface,17/03/2021 23:59,10.4,1,42397785447
coated surface,18/03/2021 23:59,10.4,1,42397785447
coated surface,19/03/2021 23:59,10.4,1,42397785447
coated surface,20/03/2021 23:59,10.4,1,42397785447
coated surface,21/03/2021 23:59,10.4,1,42397785447
coated surface,22/03/2021 23:59,10.4,1,42397785447
coated surface,23/03/2021 23:59,10.4,1,42397785447
coated surface,24/03/2021 23:59,70.4,1,42397785447
coated surface,25/03/2021 23:59,10.4,1,42397785447
coated surface,26/03/2021 23:59,10.4,1,42397785447
coated surface,27/03/2021 23:59,10.4,1,42397785447
coated surface,28/03/2021 23:59,10.4,1,42397785447
coated surface,29/03/2021 23:59,10.4,1,42397785447
coated surface,30/03/2021 23:59,10.4,1,42397785447
coated surface,31/03/2021 23:59,10.4,1,42397785447
coated surface,24/07/2020 23:59,10.4,1,42397785447
coated surface,25/07/2020 23:59,10.4,1,42397785447
coated surface,26/07/2020 23:59,10.4,1,42397785447
coated surface,27/07/2020 23:59,10.4,1,42397785447
coated surface,28/07/2020 23:59,10.4,1,42397785447
coated surface,29/07/2020 23:59,10.4,1,42397785447
coated surface,30/07/2020 23:59,10.4,1,42397785447
coated surface,31/07/2020 23:59,10.4,1,42397785447
coated surface,01/08/2020 23:59,10.4,1,42397785447
coated surface,02/08/2020 23:59,10.4,1,42397785447
coated surface,03/08/2020 23:59,10.4,1,42397785447
coated surface,04/08/2020 23:59,10.4,1,42397785447
coated surface,05/08/2020 23:59,10.4,1,42397785447
coated surface,06/08/2020 23:59,10.4,1,42397785447
coated surface,07/08/2020 23:59,10.4,1,42397785447
coated surface,08/08/2020 23:59,10.4,1,42397785447
coated surface,09/08/2020 23:59,10.4,1,42397785447
coated surface,10/08/2020 23:59,10.4,1,42397785447
coated surface,11/08/2020 23:59,10.4,1,42397785447
coated surface,12/08/2020 23:59,10.4,1,42397785447
coated surface,13/08/2020 23:59,10.4,1,42397785447
coated surface,14/08/2020 23:59,10.4,1,42397785447
coated surface,15/08/2020 23:59,10.4,1,42397785447
coated surface,16/08/2020 23:59,10.4,1,42397785447
coated surface,17/08/2020 23:59,10.4,1,42397785447
coated surface,18/08/2020 23:59,10.4,1,42397785447
coated surface,19/08/2020 23:59,10.4,1,42397785447
coated surface,20/08/2020 23:59,10.4,1,42397785447
coated surface,21/08/2020 23:59,10.4,1,42397785447
coated surface,22/08/2020 23:59,10.4,1,42397785447
coated surface,23/08/2020 23:59,10.4,1,42397785447
coated surface,24/08/2020 23:59,10.4,1,42397785447
coated surface,25/08/2020 23:59,10.4,1,42397785447
coated surface,26/08/2020 23:59,10.4,1,42397785447
coated surface,27/08/2020 23:59,10.4,1,42397785447
coated surface,28/08/2020 23:59,10.4,1,42397785447
coated surface,29/08/2020 23:59,10.4,1,42397785447
coated surface,30/08/2020 23:59,10.4,1,42397785447
coated surface,31/08/2020 23:59,10.4,1,42397785447
coated surface,01/09/2020 23:59,10.4,1,42397785447
coated surface,02/09/2020 23:59,10.4,1,42397785447
coated surface,03/09/2020 23:59,10.4,1,42397785447
coated surface,04/09/2020 23:59,10.4,1,42397785447
coated surface,05/09/2020 23:59,10.4,1,42397785447
coated surface,06/09/2020 23:59,10.4,1,42397785447
coated surface,07/09/2020 23:59,10.4,1,42397785447
coated surface,08/09/2020 23:59,10.4,1,42397785447
coated surface,09/09/2020 23:59,10.4,1,42397785447
coated surface,10/09/2020 23:59,10.4,1,42397785447
coated surface,11/09/2020 23:59,10.4,1,42397785447
coated surface,12/09/2020 23:59,10.4,1,42397785447
coated surface,13/09/2020 23:59,10.4,1,42397785447
coated surface,14/09/2020 23:59,10.4,1,42397785447
coated surface,15/09/2020 23:59,10.4,1,42397785447
coated surface,16/09/2020 23:59,10.4,1,42397785447
coated surface,17/09/2020 23:59,10.4,1,42397785447
coated surface,18/09/2020 23:59,10.4,1,42397785447
coated surface,19/09/2020 23:59,10.4,1,42397785447
coated surface,20/09/2020 23:59,10.4,1,42397785447
coated surface,21/09/2020 23:59,10.4,1,42397785447
coated surface,22/09/2020 23:59,10.4,1,42397785447
coated surface,23/09/2020 23:59,10.4,1,42397785447
coated surface,24/09/2020 23:59,10.4,1,42397785447
coated surface,25/09/2020 23:59,10.4,1,42397785447
coated surface,26/09/2020 23:59,10.4,1,42397785447
coated surface,27/09/2020 23:59,10.4,1,42397785447
coated surface,28/09/2020 23:59,10.4,1,42397785447
coated surface,29/09/2020 23:59,10.4,1,42397785447
coated surface,30/09/2020 23:59,10.4,1,42397785447
coated surface,01/10/2020 23:59,10.4,1,42397785447
coated surface,02/10/2020 23:59,10.4,1,42397785447
coated surface,03/10/2020 23:59,10.4,1,42397785447
coated surface,04/10/2020 23:59,10.4,1,42397785447
coated surface,05/10/2020 23:59,10.4,1,42397785447
coated surface,06/10/2020 23:59,10.4,1,42397785447
coated surface,07/10/2020 23:59,10.4,1,42397785447
coated surface,08/10/2020 23:59,10.4,1,42397785447
coated surface,09/10/2020 23:59,10.4,1,42397785447
coated surface,10/10/2020 23:59,10.4,1,42397785447
coated surface,11/10/2020 23:59,10.4,1,42397785447
coated surface,12/10/2020 23:59,10.4,1,42397785447
coated surface,13/10/2020 23:59,10.4,1,42397785447
coated surface,14/10/2020 23:59,10.4,1,42397785447
coated surface,15/10/2020 23:59,10.4,1,42397785447
coated surface,16/10/2020 23:59,10.4,1,42397785447
coated surface,17/10/2020 23:59,10.4,1,42397785447
coated surface,18/10/2020 23:59,10.4,1,42397785447
coated surface,19/10/2020 23:59,10.4,1,42397785447
coated surface,20/10/2020 23:59,10.4,1,42397785447
coated surface,21/10/2020 23:59,10.4,1,42397785447
coated surface,22/10/2020 23:59,10.4,1,42397785447
coated surface,23/10/2020 23:59,10.4,1,42397785447
coated surface,24/10/2020 23:59,10.4,1,42397785447
coated surface,25/10/2020 23:59,10.4,1,42397785447
coated surface,26/10/2020 23:59,10.4,1,42397785447
coated surface,27/10/2020 23:59,10.4,1,42397785447
coated surface,28/10/2020 23:59,10.4,1,42397785447
coated surface,29/10/2020 23:59,10.4,1,42397785447
coated surface,30/10/2020 23:59,10.4,1,42397785447
coated surface,31/10/2020 23:59,10.4,1,42397785447
coated surface,01/11/2020 23:59,10.4,1,42397785447
coated surface,02/11/2020 23:59,10.4,1,42397785447
coated surface,03/11/2020 23:59,10.4,1,42397785447
coated surface,04/11/2020 23:59,10.4,1,42397785447
coated surface,05/11/2020 23:59,10.4,1,42397785447
coated surface,06/11/2020 23:59,10.4,1,42397785447
coated surface,07/11/2020 23:59,10.4,1,42397785447
coated surface,08/11/2020 23:59,10.4,1,42397785447
coated surface,09/11/2020 23:59,10.4,1,42397785447
coated surface,10/11/2020 23:59,10.4,1,42397785447
coated surface,11/11/2020 23:59,10.4,1,42397785447
coated surface,12/11/2020 23:59,10.4,1,42397785447
coated surface,13/11/2020 23:59,10.4,1,42397785447
coated surface,14/11/2020 23:59,10.4,1,42397785447
coated surface,15/11/2020 23:59,10.4,1,42397785447
coated surface,16/11/2020 23:59,10.4,1,42397785447
coated surface,17/11/2020 23:59,10.4,1,42397785447
coated surface,18/11/2020 23:59,10.4,1,42397785447
coated surface,19/11/2020 23:59,10.4,1,42397785447
coated surface,20/11/2020 23:59,10.4,1,42397785447
coated surface,21/11/2020 23:59,10.4,1,42397785447
coated surface,22/11/2020 23:59,10.4,1,42397785447
coated surface,23/11/2020 23:59,10.4,1,42397785447
coated surface,24/11/2020 23:59,10.4,1,42397785447
coated surface,25/11/2020 23:59,10.4,1,42397785447
coated surface,26/11/2020 23:59,10.4,1,42397785447
coated surface,27/11/2020 23:59,10.4,1,42397785447
coated surface,28/11/2020 23:59,10.4,1,42397785447
coated surface,29/11/2020 23:59,10.4,1,42397785447
coated surface,30/11/2020 23:59,10.4,1,42397785447
coated surface,01/12/2020 23:59,10.4,1,42397785447
coated surface,02/12/2020 23:59,10.4,1,42397785447
coated surface,03/12/2020 23:59,10.4,1,42397785447
coated surface,04/12/2020 23:59,10.4,1,42397785447
coated surface,05/12/2020 23:59,10.4,1,42397785447
coated surface,06/12/2020 23:59,10.4,1,42397785447
coated surface,07/12/2020 23:59,10.4,1,42397785447
coated surface,08/12/2020 23:59,10.4,1,42397785447
coated surface,09/12/2020 23:59,10.4,1,42397785447
coated surface,10/12/2020 23:59,10.4,1,42397785447
coated surface,11/12/2020 23:59,10.4,1,42397785447
coated surface,12/12/2020 23:59,10.4,1,42397785447
coated surface,13/12/2020 23:59,10.4,1,42397785447
coated surface,14/12/2020 23:59,10.4,1,42397785447
coated surface,15/12/2020 23:59,10.4,1,42397785447
coated surface,16/12/2020 23:59,10.4,1,42397785447
coated surface,17/12/2020 23:59,10.4,1,42397785447
coated surface,18/12/2020 23:59,10.4,1,42397785447
coated surface,19/12/2020 23:59,10.4,1,42397785447
coated surface,20/12/2020 23:59,10.4,1,42397785447
coated surface,21/12/2020 23:59,10.4,1,42397785447
coated surface,22/12/2020 23:59,10.4,1,42397785447
coated surface,23/12/2020 23:59,10.4,1,42397785447
coated surface,24/12/2020 23:59,10.4,1,42397785447
coated surface,25/12/2020 23:59,10.4,1,42397785447
coated surface,26/12/2020 23:59,10.4,1,42397785447
coated surface,27/12/2020 23:59,10.4,1,42397785447
coated surface,28/12/2020 23:59,10.4,1,42397785447
coated surface,29/12/2020 23:59,10.4,1,42397785447
coated surface,30/12/2020 23:59,10.4,1,42397785447
coated surface,31/12/2020 23:59,10.4,1,42397785447
coated surface,01/01/2020 23:59,10.4,1,42397785447
coated surface,02/01/2020 23:59,10.4,1,42397785447
coated surface,03/01/2020 23:59,10.4,1,42397785447
coated surface,04/01/2020 23:59,10.4,1,42397785447
coated surface,05/01/2020 23:59,10.4,1,42397785447
coated surface,06/01/2020 23:59,10.4,1,42397785447
coated surface,07/01/2020 23:59,10.4,1,42397785447
coated surface,08/01/2020 23:59,10.4,1,42397785447
coated surface,09/01/2020 23:59,10.4,1,42397785447
coated surface,10/01/2020 23:59,10.4,1,42397785447
coated surface,11/01/2020 23:59,10.4,1,42397785447
coated surface,12/01/2020 23:59,10.4,1,42397785447
coated surface,13/01/2020 23:59,10.4,1,42397785447
coated surface,14/01/2020 23:59,10.4,1,42397785447
coated surface,15/01/2020 23:59,10.4,1,42397785447
coated surface,16/01/2020 23:59,10.4,1,42397785447
coated surface,17/01/2020 23:59,10.4,1,42397785447
coated surface,18/01/2020 23:59,10.4,1,42397785447
coated surface,19/01/2020 23:59,10.4,1,42397785447
coated surface,20/01/2020 23:59,10.4,1,42397785447
coated surface,21/01/2020 23:59,10.4,1,42397785447
coated surface,22/01/2020 23:59,10.4,1,42397785447
coated surface,23/01/2020 23:59,10.4,1,42397785447
coated surface,24/01/2020 23:59,10.4,1,42397785447
coated surface,25/01/2020 23:59,10.4,1,42397785447
coated surface,26/01/2020 23:59,10.4,1,42397785447
coated surface,27/01/2020 23:59,10.4,1,42397785447
coated surface,28/01/2020 23:59,10.4,1,42397785447
