VarName,TimeString,VarValue,Validity,Time_ms
batch overview,01/01/2021 23:58,0.7,1,1
batch overview,02/01/2021 23:58,1.8,1,1
batch overview,03/01/2021 23:58,1.8,1,1
batch overview,04/01/2021 23:58,1.8,1,1
batch overview,05/01/2021 23:58,1.8,1,1
batch overview,06/01/2021 23:58,1.8,1,1
batch overview,07/01/2021 23:58,1.8,1,1
batch overview,08/01/2021 23:58,1.8,1,1
batch overview,09/01/2021 23:58,1.8,1,1
batch overview,10/01/2021 23:58,1.8,1,1
batch overview,11/01/2021 23:58,1.8,1,1
batch overview,12/01/2021 23:58,1.8,1,1
batch overview,13/01/2021 23:58,1.8,1,1
batch overview,14/01/2021 23:58,1.8,1,1
batch overview,15/01/2021 23:58,1.8,1,1
batch overview,16/01/2021 23:58,1.8,1,1
batch overview,17/01/2021 23:58,1.8,1,1
batch overview,18/01/2021 23:58,1.8,1,1
batch overview,19/01/2021 23:58,1.8,1,1
batch overview,20/01/2021 23:58,1.8,1,1
batch overview,21/01/2021 23:58,1.8,1,1
batch overview,22/01/2021 23:58,1.8,1,1
batch overview,23/01/2021 23:58,1.8,1,1
batch overview,24/01/2021 23:58,1.8,1,1
batch overview,25/01/2021 23:58,1.8,1,1
batch overview,26/01/2021 23:58,1.8,1,1
batch overview,27/01/2021 23:58,1.8,1,1
batch overview,28/01/2021 23:58,1.8,1,1
batch overview,29/01/2021 23:58,1.8,1,1
batch overview,30/01/2021 23:58,1.8,1,1
batch overview,01/02/2021 23:58,1.8,1,1
batch overview,02/02/2021 23:58,1.8,1,1
batch overview,03/02/2021 23:58,1.8,1,1
batch overview,04/02/2021 23:58,1.8,1,1
batch overview,05/02/2021 23:58,1.8,1,1
batch overview,06/02/2021 23:58,1.8,1,1
batch overview,07/02/2021 23:58,1.8,1,1
batch overview,08/02/2021 23:58,1.8,1,1
batch overview,09/02/2021 23:58,1.8,1,1
batch overview,10/02/2021 23:58,1.8,1,1
batch overview,11/02/2021 23:58,1.8,1,1
batch overview,12/02/2021 23:58,1.8,1,1
batch overview,13/02/2021 23:58,1.8,1,1
batch overview,14/02/2021 23:58,1.8,1,1
batch overview,15/02/2021 23:58,1.8,1,1
batch overview,16/02/2021 23:58,1.8,1,1
batch overview,17/02/2021 23:58,1.8,1,1
batch overview,18/02/2021 23:58,1.8,1,1
batch overview,19/02/2021 23:58,1.8,1,1
batch overview,20/02/2021 23:58,1.8,1,1
batch overview,21/02/2021 23:58,1.8,1,1
batch overview,22/02/2021 23:58,1.8,1,1
batch overview,23/02/2021 23:58,1.8,1,1
batch overview,24/02/2021 23:58,1.8,1,1
batch overview,25/02/2021 23:58,1.8,1,1
batch overview,26/02/2021 23:58,1.8,1,1
batch overview,27/02/2021 23:58,1.8,1,1
batch overview,28/02/2021 23:58,1.8,1,1
batch overview,01/03/2021 23:58,1.8,1,1
batch overview,02/03/2021 23:58,1.8,1,1
batch overview,03/03/2021 23:58,1.8,1,1
batch overview,04/03/2021 23:58,1.8,1,1
batch overview,05/03/2021 23:58,1.8,1,1
batch overview,06/03/2021 23:58,1.8,1,1
batch overview,07/03/2021 23:58,1.8,1,1
batch overview,08/03/2021 23:58,1.8,1,1
batch overview,09/03/2021 23:58,1.8,1,1
batch overview,10/03/2021 23:58,1.8,1,1
batch overview,11/03/2021 23:58,1.8,1,1
batch overview,12/03/2021 23:58,1.8,1,1
batch overview,13/03/2021 23:58,1.8,1,1
batch overview,14/03/2021 23:58,1.8,1,1
batch overview,15/03/2021 23:58,1.8,1,1
batch overview,16/03/2021 23:58,1.8,1,1
batch overview,17/03/2021 23:58,1.8,1,1
batch overview,18/03/2021 23:58,1.8,1,1
batch overview,19/03/2021 23:58,1.8,1,1
batch overview,20/03/2021 23:58,1.8,1,1
batch overview,21/03/2021 23:58,1.8,1,1
batch overview,22/03/2021 23:58,1.8,1,1
batch overview,23/03/2021 23:58,1.8,1,1
batch overview,24/03/2021 23:58,1.8,1,1
batch overview,25/03/2021 23:58,1.8,1,1
batch overview,26/03/2021 23:58,1.8,1,1
batch overview,27/03/2021 23:58,1.8,1,1
batch overview,28/03/2021 23:58,1.8,1,1
batch overview,29/03/2021 23:58,1.8,1,1
batch overview,30/03/2021 23:58,1.8,1,1
batch overview,01/04/2021 23:58,1.8,1,1
batch overview,02/04/2021 23:58,1.8,1,1
batch overview,03/04/2021 23:58,1.8,1,1
batch overview,04/04/2021 23:58,1.8,1,1
batch overview,05/04/2021 23:58,1.8,1,1
batch overview,06/04/2021 23:58,1.8,1,1
batch overview,07/04/2021 23:58,1.8,1,1
batch overview,08/04/2021 03:59,50.4,1,1
batch overview,08/04/2021 13:59,10.4,1,1
batch overview,08/04/2021 23:59,100.4,1,1
batch overview,09/04/2021 01:18,0.7,1,1
batch overview,09/04/2021 07:58,0.7,1,1
batch overview,09/04/2021 09:58,0.7,1,1
batch overview,09/04/2021 23:58,1.8,1,1
batch overview,10/04/2021 23:58,1.8,1,1
batch overview,11/04/2021 23:58,8.4,1,1
batch overview,11/04/2021 23:58,1.8,1,1
batch overview,12/04/2021 23:58,15.4,1,1
batch overview,12/04/2021 23:58,51.4,1,1
batch overview,13/04/2021 03:58,51.4,1,1
batch overview,13/04/2021 13:58,1.8,1,1
batch overview,13/04/2021 23:58,31.4,1,1
