VarName,TimeString,VarValue,Validity,Time_ms
sprayed hours,10/02/2021 23:58,11.4,1,42397781256
sprayed hours,10/02/2021 23:59,11.4,1,42397781256
sprayed hours,13/02/2021 23:57,61.4,1,42397781256
sprayed hours,15/02/2021 23:59,81.4,1,42397781256
sprayed hours,23/02/2021 23:59,7.4,1,42397781256
sprayed hours,03/03/2021 23:59,71.4,1,42397781256
sprayed hours,04/03/2021 23:59,70.4,1,42397785447
sprayed hours,05/03/2021 23:59,10.4,1,42397785447
sprayed hours,06/03/2021 23:59,80.4,1,42397785447
sprayed hours,07/03/2021 23:59,17.4,1,42397785447
sprayed hours,08/03/2021 23:59,10.4,1,42397785447
sprayed hours,09/03/2021 12:59,90,1,42397785447
sprayed hours,09/03/2021 13:59,31.4,1,42397781256
sprayed hours,09/03/2021 23:59,81.4,1,42397781256
sprayed hours,10/03/2021 23:59,90.4,1,42397785447
sprayed hours,11/03/2021 23:59,59,1,42397785447
sprayed hours,12/03/2021 23:59,10.4,1,42397785447
sprayed hours,13/03/2021 23:59,10.4,1,42397785447
sprayed hours,14/03/2021 23:59,10.4,1,42397785447
sprayed hours,15/03/2021 23:59,10.4,1,42397785447
sprayed hours,16/03/2021 23:59,10.4,1,42397785447
sprayed hours,17/03/2021 23:59,10.4,1,42397785447
sprayed hours,18/03/2021 23:59,10.4,1,42397785447
sprayed hours,19/03/2021 23:59,10.4,1,42397785447
sprayed hours,20/03/2021 23:59,10.4,1,42397785447
sprayed hours,21/03/2021 23:59,10.4,1,42397785447
sprayed hours,22/03/2021 23:59,10.4,1,42397785447
sprayed hours,23/03/2021 23:59,10.4,1,42397785447
sprayed hours,24/03/2021 23:59,70.4,1,42397785447
sprayed hours,25/03/2021 23:59,10.4,1,42397785447
sprayed hours,26/03/2021 23:59,10.4,1,42397785447
sprayed hours,27/03/2021 23:59,10.4,1,42397785447
sprayed hours,28/03/2021 23:59,10.4,1,42397785447
sprayed hours,29/03/2021 23:59,10.4,1,42397785447
sprayed hours,30/03/2021 23:59,10.4,1,42397785447
