VarName,TimeString,VarValue,Validity,Time_ms
Automatic - Manual - Idle,01/01/2021 23:58,0.7,1,1
Automatic - Manual - Idle,02/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,03/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,04/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,05/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,06/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,07/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,08/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,09/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,10/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,11/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,12/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,13/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,14/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,15/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,16/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,17/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,18/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,19/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,20/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,21/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,22/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,23/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,24/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,25/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,26/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,27/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,28/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,29/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,30/01/2021 23:58,1.8,1,1
Automatic - Manual - Idle,01/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,02/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,03/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,04/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,05/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,06/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,07/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,08/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,09/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,10/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,11/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,12/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,13/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,14/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,15/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,16/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,17/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,18/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,19/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,20/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,21/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,22/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,23/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,24/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,25/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,26/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,27/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,28/02/2021 23:58,1.8,1,1
Automatic - Manual - Idle,01/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,02/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,03/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,04/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,05/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,06/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,07/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,08/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,09/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,10/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,11/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,12/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,13/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,14/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,15/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,16/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,17/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,18/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,19/03/2021 23:58,1.8,1,1
Automatic - Manual - Idle,20/03/2021 23:58,1.8,1,1
