VarName,TimeString,VarValue,Validity,Time_ms
sprayed powder calculated recipe 1,10/02/2021 23:58,11.4,1,42397781256
sprayed powder calculated recipe 1,10/02/2021 23:59,11.4,1,42397781256
sprayed powder calculated recipe 1,13/02/2021 23:59,61.4,1,42397781256
sprayed powder calculated recipe 1,15/02/2021 23:59,81.4,1,42397781256
sprayed powder calculated recipe 1,23/02/2021 23:59,7.4,1,42397781256
sprayed powder calculated recipe 1,03/03/2021 23:59,71.4,1,42397781256
sprayed powder calculated recipe 1,04/03/2021 23:59,70.4,1,42397785447
sprayed powder calculated recipe 1,05/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,06/03/2021 23:59,80.4,1,42397785447
sprayed powder calculated recipe 1,07/03/2021 23:59,17.4,1,42397785447
sprayed powder calculated recipe 1,08/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,09/03/2021 12:59,10,1,42397785447
sprayed powder calculated recipe 1,09/03/2021 13:59,31.4,1,42397781256
sprayed powder calculated recipe 1,09/03/2021 23:59,51.4,1,42397781256
sprayed powder calculated recipe 1,10/03/2021 23:59,90.4,1,42397785447
sprayed powder calculated recipe 1,11/03/2021 23:59,59,1,42397785447
sprayed powder calculated recipe 1,12/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,13/03/2021 23:59,17.4,1,42397785447
sprayed powder calculated recipe 1,13/03/2021 23:59,20.4,1,42397785447
sprayed powder calculated recipe 1,14/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,15/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,16/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,17/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,18/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,19/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,20/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,21/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 1,22/03/2021 23:59,10.4,1,42397785447
