VarName,TimeString,VarValue,Validity,Time_ms
coated parts,01/01/2021 23:58,71.4,1,3
coated parts,02/01/2021 23:58,11.4,1,42397781256
coated parts,03/01/2021 23:58,11.4,1,42397781256
coated parts,04/01/2021 23:58,11.4,1,42397781256
coated parts,05/01/2021 23:58,11.4,1,42397781256
coated parts,06/01/2021 23:58,11.4,1,42397781256
coated parts,07/01/2021 23:58,11.4,1,42397781256
coated parts,08/01/2021 23:58,11.4,1,42397781256
coated parts,09/01/2021 23:58,11.4,1,42397781256
coated parts,10/01/2021 23:58,11.4,1,42397781256
coated parts,11/01/2021 23:58,11.4,1,42397781256
coated parts,12/01/2021 23:58,11.4,1,42397781256
coated parts,13/01/2021 23:58,11.4,1,42397781256
coated parts,14/01/2021 23:58,11.4,1,42397781256
coated parts,15/01/2021 23:58,11.4,1,42397781256
coated parts,16/01/2021 23:58,11.4,1,42397781256
coated parts,17/01/2021 23:58,11.4,1,42397781256
coated parts,18/01/2021 23:58,11.4,1,42397781256
coated parts,19/01/2021 23:58,11.4,1,42397781256
coated parts,20/01/2021 23:58,11.4,1,42397781256
coated parts,21/01/2021 23:58,11.4,1,42397781256
coated parts,22/01/2021 23:58,11.4,1,42397781256
coated parts,23/01/2021 23:58,11.4,1,42397781256
coated parts,24/01/2021 23:58,11.4,1,42397781256
coated parts,25/01/2021 23:58,11.4,1,42397781256
coated parts,26/01/2021 23:58,11.4,1,42397781256
coated parts,27/01/2021 23:58,11.4,1,42397781256
coated parts,28/01/2021 23:58,11.4,1,42397781256
coated parts,29/01/2021 23:58,11.4,1,42397781256
coated parts,30/01/2021 23:58,11.4,1,42397781256
coated parts,01/02/2021 23:58,11.4,1,42397781256
coated parts,02/02/2021 23:58,11.4,1,42397781256
coated parts,03/02/2021 23:58,11.4,1,42397781256
coated parts,04/02/2021 23:58,11.4,1,42397781256
coated parts,05/02/2021 23:58,11.4,1,42397781256
coated parts,06/02/2021 23:58,11.4,1,42397781256
coated parts,07/02/2021 23:58,11.4,1,42397781256
coated parts,08/02/2021 23:58,11.4,1,42397781256
coated parts,09/02/2021 23:58,11.4,1,42397781256
coated parts,10/02/2021 23:58,11.4,1,42397781256
coated parts,11/02/2021 23:58,11.4,1,42397781256
coated parts,12/02/2021 23:58,11.4,1,42397781256
coated parts,13/02/2021 23:58,11.4,1,42397781256
coated parts,14/02/2021 23:58,11.4,1,42397781256
coated parts,15/02/2021 23:58,11.4,1,42397781256
coated parts,16/02/2021 23:58,11.4,1,42397781256
coated parts,17/02/2021 23:58,11.4,1,42397781256
coated parts,18/02/2021 23:58,11.4,1,42397781256
coated parts,19/02/2021 23:58,11.4,1,42397781256
coated parts,20/02/2021 23:58,11.4,1,42397781256
coated parts,21/02/2021 23:58,11.4,1,42397781256
coated parts,22/02/2021 23:58,11.4,1,42397781256
coated parts,23/02/2021 23:58,11.4,1,42397781256
coated parts,24/02/2021 23:58,11.4,1,42397781256
coated parts,25/02/2021 23:58,11.4,1,42397781256
coated parts,26/02/2021 23:58,11.4,1,42397781256
coated parts,27/02/2021 23:58,11.4,1,42397781256
coated parts,28/02/2021 23:58,11.4,1,42397781256
coated parts,01/03/2021 23:58,11.4,1,42397781256
coated parts,02/03/2021 23:58,11.4,1,42397781256
coated parts,03/03/2021 23:58,11.4,1,42397781256
coated parts,04/03/2021 23:58,11.4,1,42397781256
coated parts,05/03/2021 23:58,11.4,1,42397781256
coated parts,06/03/2021 23:58,11.4,1,42397781256
coated parts,07/03/2021 23:58,11.4,1,42397781256
coated parts,08/03/2021 23:58,11.4,1,42397781256
coated parts,09/03/2021 23:58,11.4,1,42397781256
coated parts,10/03/2021 23:58,11.4,1,42397781256
coated parts,11/03/2021 23:58,11.4,1,42397781256
coated parts,12/03/2021 23:58,11.4,1,42397781256
coated parts,13/03/2021 23:58,11.4,1,42397781256
coated parts,14/03/2021 23:58,11.4,1,42397781256
coated parts,15/03/2021 23:58,11.4,1,42397781256
coated parts,16/03/2021 23:58,11.4,1,42397781256
coated parts,17/03/2021 23:58,11.4,1,42397781256
coated parts,18/03/2021 23:58,11.4,1,42397781256
coated parts,19/03/2021 23:58,11.4,1,42397781256
coated parts,20/03/2021 23:58,11.4,1,42397781256
coated parts,21/03/2021 23:58,11.4,1,42397781256
coated parts,22/03/2021 23:58,11.4,1,42397781256
coated parts,23/03/2021 23:58,11.4,1,42397781256
coated parts,24/03/2021 23:58,11.4,1,42397781256
coated parts,25/03/2021 23:58,11.4,1,42397781256
coated parts,26/03/2021 23:58,11.4,1,42397781256
coated parts,27/03/2021 23:58,11.4,1,42397781256
coated parts,28/03/2021 23:58,11.4,1,42397781256
coated parts,29/03/2021 23:58,11.4,1,42397781256
coated parts,30/03/2021 23:58,11.4,1,42397781256
coated parts,01/04/2021 23:58,11.4,1,42397781256
coated parts,02/04/2021 23:58,11.4,1,42397781256
coated parts,03/04/2021 23:58,11.4,1,42397781256
coated parts,04/04/2021 23:58,11.4,1,42397781256
coated parts,05/04/2021 23:58,11.4,1,42397781256
coated parts,06/04/2021 23:58,11.4,1,42397781256
coated parts,07/04/2021 23:58,11.4,1,42397781256
coated parts,08/04/2021 03:59,50.4,1,42397781256
coated parts,08/04/2021 13:59,10.4,1,42397781256
coated parts,08/04/2021 23:59,100.4,1,42397781256
coated parts,09/04/2021 01:18,71.4,1,42397781256
coated parts,09/04/2021 07:58,71.4,1,42397781256
coated parts,09/04/2021 09:58,71.4,1,42397781256
coated parts,09/04/2021 23:58,11.4,1,42397781256
coated parts,10/04/2021 23:58,11.4,1,42397781256
coated parts,11/04/2021 23:58,8.4,1,42397781256
coated parts,11/04/2021 23:58,11.4,1,42397781256
