VarName,TimeString,VarValue,Validity,Time_ms
sprayed powder calculated recipe 2,10/02/2021 23:58,11.4,1,42397781256
sprayed powder calculated recipe 2,10/02/2021 23:59,11.4,1,42397781256
sprayed powder calculated recipe 2,13/02/2021 23:59,61.4,1,42397781256
sprayed powder calculated recipe 2,15/02/2021 23:59,81.4,1,42397781256
sprayed powder calculated recipe 2,23/02/2021 23:59,7.4,1,42397781256
sprayed powder calculated recipe 2,03/03/2021 23:59,71.4,1,42397781256
sprayed powder calculated recipe 2,04/03/2021 23:59,70.4,1,42397785447
sprayed powder calculated recipe 2,05/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,06/03/2021 23:59,80.4,1,42397785447
sprayed powder calculated recipe 2,07/03/2021 23:59,17.4,1,42397785447
sprayed powder calculated recipe 2,08/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,09/03/2021 12:59,10,1,42397785447
sprayed powder calculated recipe 2,09/03/2021 13:59,31.4,1,42397781256
sprayed powder calculated recipe 2,09/03/2021 23:59,51.4,1,42397781256
sprayed powder calculated recipe 2,10/03/2021 23:59,90.4,1,42397785447
sprayed powder calculated recipe 2,11/03/2021 23:59,59,1,42397785447
sprayed powder calculated recipe 2,12/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,13/03/2021 23:59,17.4,1,42397785447
sprayed powder calculated recipe 2,13/03/2021 23:59,20.4,1,42397785447
sprayed powder calculated recipe 2,14/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,15/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,16/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,17/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,18/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,19/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,20/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,21/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,22/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,23/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,24/03/2021 23:59,70.4,1,42397785447
sprayed powder calculated recipe 2,25/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,26/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,27/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,28/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,29/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,30/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,31/03/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,24/07/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,25/07/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,26/07/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,27/07/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,28/07/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,29/07/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,30/07/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,31/07/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,01/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,02/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,03/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,04/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,05/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,06/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,07/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,08/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,09/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,10/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,11/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,12/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,13/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,14/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,15/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,16/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,17/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,18/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,19/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,20/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,21/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,22/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,23/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,24/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,25/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,26/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,27/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,28/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,29/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,30/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,31/08/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,01/09/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,02/09/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,03/09/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,04/09/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,05/09/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,06/09/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,07/09/2021 23:59,10.4,1,42397785447
sprayed powder calculated recipe 2,08/09/2021 23:59,10.4,1,42397785447
